name,lat,lon,province,population,feature_code,geonameid
algimia de alfara,39.75,-0.36667,Valencia,1048,PPLA3,2522009
algimia de almonacid,39.91667,-0.43333,Castello,312,PPLA3,2522008
alginet,39.26667,-0.46667,Valencia,13379,PPLA3,2522007
algodonales,36.88044,-5.40536,Cadiz,5768,PPLA3,2522005
algodre,41.56631,-5.60406,Zamora,172,PPLA3,3130382
algora,40.96324,-2.66688,Guadalajara,103,PPLA3,3130381
algorfa,38.08636,-0.79646,Alicante,4755,PPLA3,2522001
alguaire,41.73703,0.5845,Lleida,2986,PPL,3130379
alguazas,38.05356,-1.25051,Murcia,9525,PPLA3,2522000
alguena,38.33905,-1.00433,Alicante,1527,PPLA3,2521999
alhabia,36.99003,-2.58655,Almeria,680,PPLA3,2521998
alhama de almeria,36.95692,-2.56861,Almeria,3847,PPLA3,2521994
alhama de aragon,41.29657,-1.89358,Zaragoza,1124,PPLA3,3130376
alhama de granada,37.00689,-3.98963,Granada,6214,PPLA3,2521993
alhama de murcia,37.85103,-1.42507,Murcia,21657,PPLA3,2521992
alhambra,38.89925,-3.05333,Ciudad Real,1097,PPLA3,2521991
alhaurin de la torre,36.66401,-4.56139,Malaga,37446,PPLA3,2521986
alhaurin el grande,36.643,-4.68728,Malaga,24074,PPLA3,2521985
alhendin,37.10879,-3.64557,Granada,7746,PPLA3,2521984
alhondiga,40.52669,-2.82438,Guadalajara,205,PPLA3,3130374
alia,39.44803,-5.21754,Caceres,964,PPLA3,2521981
aliaga,40.67411,-0.70333,Teruel,366,PPLA3,3130372
aliaguilla,39.74143,-1.32567,Cuenca,751,PPLA3,2521980
alicante,38.34517,-0.48149,Alicante,334678,PPLA2,2521978
alicun,36.9658,-2.60212,Almeria,267,PPLA3,2521975
alicun de ortega,37.60898,-3.13648,Granada,500,PPLA3,2521974
alija del infantado,42.13872,-5.83485,Leon,798,PPL,3130365
alins,42.58453,1.35697,Lleida,306,ADM3,6358777
alio,41.29422,1.30585,Tarragona,504,PPLA3,3130361
alique,40.58671,-2.64441,Guadalajara,23,PPLA3,3130360
aliseda,39.42329,-6.69228,Caceres,2013,PPLA3,2521972
aliud,41.65412,-2.25314,Soria,26,PPLA3,3130357
aljaraque,37.26989,-7.02313,Huelva,19245,PPLA3,2521964
aljucen,39.04425,-6.33109,Badajoz,248,PPLA3,2521950
alkiza,43.17263,-2.10923,Gipuzkoa,371,PPLA3,3130246
allande,43.27307,-6.62152,Asturias,1939,PPL,3113272
allariz,42.19044,-7.80175,Ourense,6059,PPLA3,3130354
allepuz,40.49295,-0.72478,Teruel,123,PPLA3,3130347
aller,43.11873,-5.58393,Asturias,12136,ADM3,6359910
allin/allin,42.70929,-2.07559,Navarra,854,ADM3,6359560
allo,42.56738,-2.02052,Navarra,1050,PPLA3,3130343
alloza,40.96942,-0.52941,Teruel,556,PPLA3,3130335
allueva,40.98533,-1.04258,Teruel,31,PPLA3,3130332
almacelles,41.73216,0.43722,Lleida,6896,PPL,3130331
almachar,36.80892,-4.21614,Malaga,1904,PPLA3,2521945
almaden,38.77541,-4.83156,Ciudad Real,6034,PPLA3,2521938
almaden de la plata,37.87221,-6.08085,Sevilla,1553,PPLA3,2521937
almadenejos,38.73851,-4.71073,Ciudad Real,500,PPL,2521936
almadrones,40.90096,-2.77406,Guadalajara,90,PPLA3,3130330
almagro,38.88941,-3.71131,Ciudad Real,9132,PPLA3,2521928
almajano,41.85095,-2.3383,Soria,222,PPLA3,3130327
almaluez,41.28932,-2.26871,Soria,181,PPLA3,3130325
almansa,38.86917,-1.09713,Albacete,25374,PPLA3,2521923
almanza,42.65825,-5.0362,Leon,623,PPLA3,3130322
almaraz,39.81416,-5.67698,Caceres,1558,PPLA3,2521917
almaraz de duero,41.47505,-5.91654,Zamora,405,PPLA3,3130318
"almarcha, la",39.68626,-2.38011,Cuenca,516,PPL,2516210
almargen,37.0021,-5.02178,Malaga,2157,PPLA3,2521913
almarza,41.94678,-2.469,Soria,645,PPLA3,3130316
almarza de cameros,42.2165,-2.59873,La Rioja,17,PPLA3,3130315
almassera,39.5104,-0.35693,Valencia,7295,PPL,2521946
almatret,41.30556,0.42418,Lleida,354,PPL,3130314
almazan,41.48648,-2.53088,Soria,5861,PPLA3,3130313
almazora/almassora,39.95327,-0.07116,Castello,26137,ADM3,6356968
almazul,41.574,-2.1462,Soria,97,PPLA3,3130310
almedijar,39.86667,-0.4,Castello,297,PPLA3,2521908
almedina,38.62453,-2.95382,Ciudad Real,652,PPLA3,2521906
almedinilla,37.43902,-4.09052,Cordoba,2523,PPLA3,2521905
almegijar,36.90258,-3.30122,Granada,413,PPLA3,2521903
almeida de sayago,41.26649,-6.07353,Zamora,561,PPL,3130309
almenar,41.79604,0.56834,Lleida,3653,PPLA3,3130306
almenar de soria,41.6823,-2.20082,Soria,265,PPLA3,3130303
almenara,39.75,-0.21667,Castello,6112,PPLA3,2521899
almenara de adaja,41.21406,-4.67824,Valladolid,29,PPLA3,3130305
almenara de tormes,41.0639,-5.8235,Salamanca,286,PPLA3,3130304
almendra,41.22922,-6.34068,Salamanca,183,PPLA3,3130302
almendral,38.61418,-6.82097,Badajoz,1286,PPLA3,2521894
almendral de la canada,40.18456,-4.74173,Toledo,361,PPLA3,3130300
almendralejo,38.68316,-6.40747,Badajoz,34694,PPLA3,2521893
"almendro, el",37.50756,-7.27038,Huelva,859,PPL,2518740
almendros,39.92093,-2.88469,Cuenca,295,PPL,2521888
almensilla,37.31099,-6.10998,Sevilla,5776,PPLA3,2521887
almeria,36.83814,-2.45974,Almeria,191443,PPLA2,2521886
almisera,38.91667,-0.28333,Valencia,314,PPLA3,2521873
almochuel,41.27992,-0.55067,Zaragoza,29,PPLA3,3130296
almocita,37.00262,-2.79051,Almeria,188,PPLA3,2521871
almodovar del campo,38.70936,-4.17908,Ciudad Real,6685,PPLA3,2521869
almodovar del pinar,39.71667,-1.88333,Cuenca,452,PPLA3,2521868
almodovar del rio,37.8107,-5.02037,Cordoba,8000,PPLA3,2521867
almogia,36.8255,-4.5407,Malaga,4195,PPLA3,2521866
almoguera,40.29713,-2.9824,Guadalajara,1471,PPLA3,3130292
almohaja,40.60489,-1.438,Teruel,10,PPLA3,3130291
almoharin,39.17685,-6.04283,Caceres,1966,PPLA3,2521864
almoines,38.94325,-0.18155,Valencia,2398,PPLA3,2521863
"almolda, la",41.55339,-0.21152,Zaragoza,611,PPL,3120014
almonacid de la cuba,41.28067,-0.79266,Zaragoza,252,PPLA3,3130287
almonacid de la sierra,41.39754,-1.32394,Zaragoza,781,PPLA3,3130285
almonacid de toledo,39.75445,-3.85242,Toledo,881,PPL,2521860
almonacid de zorita,40.32932,-2.8504,Guadalajara,789,PPLA3,3130284
almonacid del marquesado,39.82344,-2.7677,Cuenca,469,PPLA3,2521861
almonaster la real,37.87396,-6.78872,Huelva,1824,PPL,2521859
almonte,37.2647,-6.51667,Huelva,22609,PPLA3,2521857
almoradi,38.10879,-0.79197,Alicante,19601,PPL,2521855
almorox,40.23423,-4.39044,Toledo,2444,PPLA3,3130283
almoster,41.19758,1.11167,Tarragona,1384,PPL,3130282
almudaina,38.75999,-0.35149,Alicante,129,PPLA3,2521850
almudevar,42.04255,-0.58141,Huesca,2462,PPL,3130279
almunecar,36.73246,-3.69173,Granada,27703,PPLA3,2521847
"almunia de dona godina, la",41.4767,-1.37451,Zaragoza,7792,PPL,3120012
almunia de san juan,41.95013,0.23714,Huesca,664,ADM3,6358275
almuniente,41.94949,-0.41173,Huesca,448,PPLA3,3130276
almuradiel,38.51325,-3.49776,Ciudad Real,892,PPL,2521846
almussafes,39.28333,-0.41667,Valencia,8523,PPLA3,2521845
alobras,40.18169,-1.38731,Teruel,63,PPLA3,3130272
alocen,40.57455,-2.74993,Guadalajara,173,PPLA3,3130271
alonsotegi,43.24483,-2.98759,Bizkaia,2845,PPLA3,3130267
alora,36.82358,-4.70575,Malaga,13399,PPL,2521840
alos de balaguer,41.91667,0.96667,Lleida,134,PPL,3130264
alosno,37.54861,-7.1147,Huelva,4231,PPLA3,2521839
alovera,40.59368,-3.24529,Guadalajara,12150,PPLA3,3130262
alozaina,36.72736,-4.85761,Malaga,2230,PPLA3,2521838
alp,42.37256,1.88699,Girona,1745,PPLA3,3130261
alpandeire,36.63402,-5.20216,Malaga,274,PPLA3,2521837
alpanseque,41.26505,-2.67064,Soria,82,PPLA3,3130259
alpartir,41.42253,-1.38061,Zaragoza,579,PPLA3,3130257
alpedrete,40.65889,-4.02512,Madrid,14364,PPLA3,3130255
alpenes,40.79958,-1.06625,Teruel,27,PPLA3,3130252
alpens,42.1193,2.10135,Barcelona,304,PPLA3,3130251
alpera,38.95866,-1.23052,Albacete,2417,PPLA3,2521836
alpicat,41.6657,0.55564,Lleida,6387,PPL,3130249
alpuente,39.86667,-1.01667,Valencia,754,PPLA3,2521830
alpujarra de la sierra,36.99713,-3.13128,Granada,1132,ADM3,6357796
"alqueria d'asnar, l'",38.76667,-0.41667,Alicante,515,PPL,2521825
"alqueria de la comtessa, l'",38.93333,-0.15,Valencia,1508,PPL,2521824
alquerias del nino perdido,39.89466,-0.12943,Castello,4509,PPLA3,6543871
alquezar,42.17268,0.02586,Huesca,328,PPLA3,3130248
alquife,37.18024,-3.11553,Granada,712,PPLA3,2521822
alsodux,37.00247,-2.59476,Almeria,149,PPLA3,2521820
alt aneu,42.63418,1.10945,Lleida,439,PPL,3106719
altable,42.60276,-3.07719,Burgos,48,PPLA3,3130241
altafulla,41.14286,1.37269,Tarragona,5838,PPLA3,3130240
altarejos,39.91258,-2.35692,Cuenca,231,PPLA3,2521807
altea,38.59878,-0.05151,Alicante,24298,PPLA3,2521804
altorricon,41.78896,0.40982,Huesca,1504,ADM3,6358278
"altos, los",42.80961,-3.66133,Burgos,199,ADM3,6356340
altsasu/alsasua,42.89999,-2.16516,Navarra,7691,PPL,3130244
altura,39.85,-0.51667,Castello,3866,PPLA3,2521793
altzaga,43.06468,-2.154,Gipuzkoa,162,PPLA3,3130213
altzo,43.0936,-2.06791,Gipuzkoa,411,ADM3,3130210
alustante,40.61442,-1.6591,Guadalajara,225,PPLA3,3130219
alzira,39.15,-0.43333,Valencia,44941,PPLA3,2522129
amavida,40.57371,-5.06541,Avila,176,PPLA3,3130191
amayuelas de arriba,42.21108,-4.4888,Palencia,38,PPLA3,3130186
ambel,41.79472,-1.6152,Zaragoza,254,PPLA3,3130176
ambite,40.3319,-3.18034,Madrid,601,PPLA3,3130172
amer,42.01053,2.60204,Girona,2277,PPL,3110771
ames,42.90426,-8.65551,Coruna,29331,PPL,3130155
amescoa baja,42.77112,-2.12914,Navarra,791,ADM3,6359562
ameyugo,42.65617,-3.0617,Burgos,100,PPLA3,3130153
amezketa,43.04813,-2.08541,Gipuzkoa,976,PPLA3,3130148
amieva,43.24403,-5.0746,Asturias,803,PPLA3,3130146
amoeiro,42.41667,-7.95,Ourense,2278,PPLA3,3130141
amorebieta-etxano,43.21667,-2.73333,Bizkaia,18513,PPLA3,3130137
amoroto,43.32634,-2.51349,Bizkaia,405,PPLA3,3130133
amposta,40.70995,0.57856,Tarragona,22637,PPLA3,3130131
ampudia,41.91608,-4.78033,Palencia,628,PPLA3,3130130
ampuero,43.34268,-3.41667,Cantabria,4281,PPLA3,3130128
amurrio,43.05,-3,Araba / Alava,10114,PPLA3,3130124
amusco,42.17306,-4.47018,Palencia,438,PPLA3,3130123
amusquillo,41.74853,-4.30117,Valladolid,119,PPLA3,3130122
anadon,40.98225,-0.98367,Teruel,35,PPLA3,3130119
anana,42.80199,-2.98636,Araba / Alava,166,PPL,3111022
anaya,40.99184,-4.3095,Segovia,136,PPLA3,3130110
anaya de alba,40.72828,-5.49266,Salamanca,228,PPLA3,3130109
anchuelo,40.46527,-3.26838,Madrid,1272,PPLA3,3130097
anchuras,39.48059,-4.83381,Ciudad Real,349,PPLA3,2521757
ancin / antzin,42.66047,-2.18885,Navarra,374,PPLA3,3130092
andavias,41.59702,-5.85646,Zamora,478,PPL,3130082
andilla,39.83333,-0.8,Valencia,405,PPLA3,2521744
andoain,43.21658,-2.0253,Gipuzkoa,14646,PPLA3,3130070
andorra,40.97655,-0.44721,Teruel,7223,PPLA3,3130067
andosilla,42.37729,-1.94267,Navarra,2950,PPLA3,9883586
andratx,39.57553,2.42017,Illes Balears,12149,PPLA3,2521741
andujar,38.03922,-4.05077,Jaen,39008,PPLA3,2521738
ane,41.03702,-4.29462,Segovia,107,PPLA3,3130053
anento,41.06958,-1.33375,Zaragoza,112,PPLA3,3130052
angles,41.95617,2.63603,Girona,5719,PPL,3130032
anglesola,41.65649,1.08286,Lleida,1367,PPLA3,3130031
angon,41.07126,-2.86195,Guadalajara,17,ADM3,6357829
anguciana,42.57421,-2.90124,La Rioja,471,PPLA3,3130025
angues,42.11109,-0.15298,Huesca,419,PPLA3,3130021
anguiano,42.26381,-2.76463,La Rioja,546,PPLA3,3130020
anguita,41.02659,-2.36849,Guadalajara,215,PPLA3,3130016
anguix,41.75331,-3.93125,Burgos,133,PPLA3,3130014
anievas,43.20774,-4.00035,Cantabria,351,ADM3,6360650
aninon,41.44481,-1.70434,Zaragoza,683,PPL,3130000
anna,39.02029,-0.64621,Valencia,2737,PPLA3,2521722
anoeta,43.16241,-2.07107,Gipuzkoa,1830,PPLA3,3129989
anon de moncayo,41.76595,-1.74725,Zaragoza,213,ADM3,6362724
anora,38.41667,-4.9,Cordoba,1556,PPL,2521721
anorbe,42.65732,-1.7149,Navarra,586,PPLA3,3129987
anover de tajo,39.98873,-3.76579,Toledo,5413,PPLA3,2521718
anover de tormes,41.13658,-5.91585,Salamanca,96,PPLA3,3129984
anquela del ducado,40.97084,-2.13066,Guadalajara,85,PPLA3,3129981
anquela del pedregal,40.74336,-1.73697,Guadalajara,23,PPLA3,3129980
anso,42.75785,-0.82947,Huesca,409,PPLA3,3129968
ansoain / antsoain,42.83586,-1.64045,Navarra,10938,ADM3,6359565
antas,37.24536,-1.9176,Almeria,3312,PPL,2521714
antas de ulla,42.81429,-7.89814,Lugo,2219,ADM3,3129963
antella,39.07977,-0.59195,Valencia,1409,PPLA3,2521712
antequera,37.01938,-4.56123,Malaga,41827,PPLA3,2521710
antigua,28.42307,-14.01379,Las Palmas,11172,PPLA3,2521706
"antigua, la",42.17861,-5.68984,Leon,455,PPL,3120001
antiguedad,41.94681,-4.12058,Palencia,404,PPLA3,3129955
antillon,42.03639,-0.16239,Huesca,127,PPLA3,3129954
antzuola,43.09725,-2.37998,Gipuzkoa,2177,PPLA3,3129938
anue,42.97895,-1.58368,Navarra,455,ADM3,6359566
aoiz/agoitz,42.78439,-1.35933,Navarra,2640,ADM3,6359568
arabayona de mogica,41.04698,-5.38565,Salamanca,433,PPL,3129915
aracena,37.89396,-6.56116,Huelva,7814,PPLA3,2521694
arafo,28.33971,-16.42244,Santa Cruz de Tenerife,5507,PPLA3,2521692
aragues del puerto,42.70641,-0.66999,Huesca,128,PPLA3,3129897
arahal,37.26273,-5.5453,Sevilla,19513,PPL,2518729
arahuetes,41.13762,-3.85664,Segovia,43,PPLA3,3129895
araitz,43.03467,-2.00255,Navarra,568,ADM3,6359569
arakaldo,43.15195,-2.92933,Bizkaia,126,ADM3,6362356
arakil,42.91344,-1.85789,Navarra,952,PPL,3123742
arama,43.06335,-2.1654,Gipuzkoa,200,PPLA3,3129892
aramaio,43.039,-2.60173,Araba / Alava,1513,ADM3,6355245
aranarache / aranaratxe,42.77979,-2.22924,Navarra,87,PPLA3,3129882
arancon,41.80017,-2.28141,Soria,95,PPLA3,3129879
aranda de duero,41.67041,-3.6892,Burgos,33459,PPLA3,3129877
aranda de moncayo,41.57749,-1.79171,Zaragoza,117,PPLA3,3129876
arandiga,41.50872,-1.50074,Zaragoza,264,PPLA3,3129875
arandilla,41.73778,-3.42914,Burgos,177,PPLA3,3129872
arandilla del arroyo,40.51056,-2.38355,Cuenca,20,PPLA3,3129869
aranga,43.23469,-8.01705,Coruna,2072,PPLA3,3129864
aranguren,42.77889,-1.57726,Navarra,8092,ADM3,6359572
aranjuez,40.03108,-3.60246,Madrid,59037,PPLA3,3129857
arano,43.19956,-1.89569,Navarra,121,PPLA3,3129855
arantza,43.19623,-1.72494,Navarra,645,PPLA3,3129881
arantzazu,43.15148,-2.79263,Bizkaia,360,ADM3,6362357
aranuel,40.06667,-0.48333,Castello,196,PPLA3,3129848
aranzueque,40.49094,-3.07448,Guadalajara,463,PPLA3,3129843
arapiles,40.89366,-5.64494,Salamanca,612,PPLA3,3129841
aras,42.56172,-2.356,Navarra,185,PPLA3,3129839
aras de los olmos,39.91667,-1.13333,Valencia,420,PPL,2521690
arauzo de miel,41.85878,-3.38773,Burgos,368,PPLA3,3129830
arauzo de salce,41.81919,-3.41191,Burgos,70,PPLA3,3129829
arauzo de torre,41.79818,-3.42314,Burgos,90,PPLA3,3129828
arbancon,40.96434,-3.11505,Guadalajara,181,PPLA3,3129813
arbeca,41.54153,0.92457,Lleida,2081,PPLA3,3129809
arbeteta,40.66999,-2.40236,Guadalajara,46,PPLA3,3129807
arbizu,42.91545,-2.03917,Navarra,1093,PPLA3,3129803
arbo,42.11667,-8.31667,Pontevedra,3191,PPLA3,3129802
arboleas,37.35024,-2.07384,Almeria,4990,PPLA3,2521683
arboli,41.24223,0.94873,Tarragona,129,PPL,12217659
arbucies,41.81667,2.51667,Girona,6741,PPLA3,3129791
arcas del villar,39.95,-2.06667,Cuenca,1414,PPL,2509515
arce/artzi,42.86496,-1.37796,Navarra,260,PPL,3129771
arcediano,41.09379,-5.56055,Salamanca,107,PPLA3,3129766
arcenillas,41.45641,-5.68512,Zamora,406,PPLA3,3129764
archena,38.11631,-1.30043,Murcia,19053,PPLA3,2521676
archez,36.83992,-3.99208,Malaga,476,PPLA3,2521674
archidona,37.09654,-4.38869,Malaga,8814,PPLA3,2521673
arcicollar,40.05517,-4.11638,Toledo,822,PPLA3,3129756
"arco, el",41.1109,-5.82451,Salamanca,96,PPL,3123676
arconada,42.32774,-4.49617,Palencia,45,PPLA3,3129743
arcones,41.11817,-3.72384,Segovia,243,PPLA3,3129740
arcos,42.26664,-3.75458,Burgos,1410,PPLA3,3129738
arcos de jalon,41.21592,-2.2747,Soria,1839,PPLA3,3129723
arcos de la frontera,36.75075,-5.81056,Cadiz,31417,PPLA3,2521665
arcos de la polvorosa,41.94389,-5.69731,Zamora,259,PPLA3,3129721
arcos de la sierra,40.34664,-2.1131,Cuenca,106,PPLA3,3129720
arcos de las salinas,39.98333,-1.03333,Teruel,105,PPLA3,2521664
"arcos, los",42.57076,-2.19275,Navarra,1214,PPL,3118058
ardales,36.87804,-4.84694,Malaga,2606,PPLA3,2521661
ardisa,42.19138,-0.78316,Zaragoza,76,ADM3,6362727
ardon,42.43629,-5.56048,Leon,614,PPLA3,3129703
areatza,43.11667,-2.76667,Bizkaia,1226,PPLA3,3104895
arellano,42.60598,-2.04653,Navarra,207,PPLA3,3129688
"arenal, el",40.26619,-5.08617,Avila,1046,PPL,3123675
arenales de san gregorio,39.3,-3.03333,Ciudad Real,700,PPL,2514847
arenas,36.81625,-4.04411,Malaga,1411,PPLA3,2521642
arenas de iguna,43.18293,-4.04729,Cantabria,1792,PPLA3,3129679
arenas de san juan,39.21861,-3.50211,Ciudad Real,1091,PPLA3,2521636
arenas de san pedro,40.21041,-5.08694,Avila,6841,PPLA3,3129678
arenas del rey,36.95799,-3.89362,Granada,2038,PPLA3,2521637
arenillas,41.34706,-2.84618,Soria,30,PPLA3,3129676
arenillas de riopisuerga,42.35728,-4.23523,Burgos,189,PPL,3129672
areny de noguera / aren,42.25817,0.72141,Huesca,362,PPLA3,6324668
arenys de lledo / arens de lledo,40.99244,0.27092,Teruel,205,PPLA3,3129665
arenys de mar,41.5819,2.54936,Barcelona,15030,PPL,3129661
arenys de munt,41.61424,2.53972,Barcelona,8530,PPL,3129660
arenzana de abajo,42.38599,-2.7194,La Rioja,264,PPLA3,3129659
arenzana de arriba,42.38745,-2.69494,La Rioja,34,PPLA3,3129658
ares,43.42995,-8.24254,Coruna,5839,PPLA3,3129655
ares del maestrat,40.45675,-0.13267,Castello,215,PPLA3,3129651
areso,43.08209,-1.95198,Navarra,276,PPLA3,3129650
aretxabaleta,43.03414,-2.50456,Gipuzkoa,6850,PPLA3,3129692
arevalillo,40.59229,-5.37408,Avila,101,ADM3,6355628
arevalillo de cega,41.16174,-3.88911,Segovia,36,PPLA3,3129645
arevalo,41.06255,-4.72042,Avila,8118,PPLA3,3129644
arevalo de la sierra,41.94723,-2.40033,Soria,89,PPLA3,3129643
argamasilla de alba,39.12917,-3.09247,Ciudad Real,7376,PPL,2521620
argamasilla de calatrava,38.72985,-4.07627,Ciudad Real,6018,PPLA3,2521619
arganda del rey,40.30076,-3.43722,Madrid,55506,PPL,3129636
arganin,41.43948,-6.20827,Zamora,80,PPLA3,3129633
arganza,42.64077,-6.68627,Leon,850,PPLA3,3129626
argavieso,42.05275,-0.27834,Huesca,109,PPLA3,3129619
argecilla,40.88151,-2.82181,Guadalajara,77,PPLA3,3129617
argelaguer,42.21563,2.64193,Girona,425,PPLA3,3129616
argelita,40.05,-0.35,Castello,100,PPLA3,3129615
argencola,41.59486,1.46953,Barcelona,245,ADM3,6356044
argente,40.68841,-1.16217,Teruel,204,PPLA3,3129611
argentona,41.55336,2.40114,Barcelona,11914,PPLA3,3129607
arges,39.80625,-4.05702,Toledo,5712,PPL,2521615
argonos,43.4574,-3.49013,Cantabria,1696,PPLA3,3129593
arguedas,42.17759,-1.59719,Navarra,2373,PPLA3,3129588
arguis,42.31476,-0.43967,Huesca,167,PPLA3,3129579
arguisuelas,39.83333,-1.81667,Cuenca,143,PPLA3,2521607
argujillo,41.31156,-5.58763,Zamora,324,PPLA3,3129576
aria,42.95283,-1.26584,Navarra,58,PPLA3,3129572
ariany,39.65048,3.11055,Illes Balears,877,PPLA3,2521606
aribe,42.95,-1.25,Navarra,50,PPLA3,3129551
arico,28.17705,-16.48296,Santa Cruz de Tenerife,8090,PPL,2521605
arija,42.9935,-3.94497,Burgos,156,PPLA3,3129565
arino,41.03019,-0.59206,Teruel,605,PPLA3,3129561
ariza,41.31442,-2.05332,Zaragoza,1082,PPLA3,3129550
arjona,37.93493,-4.05478,Jaen,5763,PPLA3,2521594
arjonilla,37.97422,-4.10677,Jaen,3830,PPLA3,2521593
arlanzon,42.32267,-3.45784,Burgos,439,PPLA3,3129541
armallones,40.7358,-2.30257,Guadalajara,69,PPLA3,3129526
armananzas,42.55963,-2.28476,Navarra,60,PPLA3,3129524
armenteros,40.5932,-5.44806,Salamanca,342,PPLA3,3129504
armilla,37.14386,-3.62534,Granada,22507,PPLA3,2521590
arminon,42.72313,-2.87172,Araba / Alava,231,PPLA3,3129492
armuna,41.07715,-4.31949,Segovia,242,PPLA3,3129488
armuna de almanzora,37.3503,-2.4115,Almeria,340,PPLA3,2521589
armuna de tajuna,40.52884,-3.02819,Guadalajara,252,PPLA3,3129487
arnedillo,42.21221,-2.23602,La Rioja,484,PPLA3,3129477
arnedo,42.228,-2.10083,La Rioja,14548,PPL,3129476
arnes,40.91046,0.26105,Tarragona,461,PPL,3129469
"arnoia, a",42.25949,-8.14131,Ourense,1051,PPL,3129462
arnuero,43.47756,-3.56959,Cantabria,2115,PPLA3,3129460
aroche,37.94213,-6.9576,Huelva,3258,PPLA3,2521585
arona,28.09962,-16.68102,Santa Cruz de Tenerife,77718,PPLA3,2521582
arquillinos,41.7099,-5.65708,Zamora,135,PPLA3,3129447
arquillos,38.18148,-3.42827,Jaen,1970,PPLA3,2521577
arrabalde,42.1076,-5.89441,Zamora,278,PPLA3,3129444
arraia-maeztu,42.73891,-2.44699,Araba / Alava,739,PPL,3117712
arrancacepas,40.3032,-2.35899,Cuenca,31,PPLA3,3129434
arrankudiaga-zollo,43.2,-2.93333,Bizkaia,961,PPL,3104270
arrasate / mondragon,43.06441,-2.48977,Gipuzkoa,22027,PPL,3116503
arratzu,43.31438,-2.64229,Bizkaia,388,ADM3,6362448
arratzua-ubarrundia,42.92427,-2.61436,Araba / Alava,983,ADM3,6355248
arraya de oca,42.41488,-3.39781,Burgos,53,PPLA3,3129429
arrecife,28.96302,-13.54769,Las Palmas,56284,PPLA3,2521570
arredondo,43.27325,-3.60031,Cantabria,522,PPLA3,3129422
arres,42.75,0.73333,Lleida,63,PPL,3129420
arriate,36.80005,-5.1408,Malaga,4121,PPLA3,2521566
arrieta,43.34093,-2.77044,Bizkaia,551,ADM3,6362360
arrigorriaga,43.21006,-2.88562,Bizkaia,12525,PPLA3,3129406
arroba de los montes,39.15401,-4.54371,Ciudad Real,505,PPL,2521561
arroniz,42.58823,-2.09237,Navarra,1111,PPLA3,3129380
arroyo de la encomienda,41.60956,-4.79692,Valladolid,15680,PPL,3129371
arroyo de la luz,39.48511,-6.58401,Caceres,6292,PPLA3,2521555
arroyo de las fraguas,41.10246,-3.13005,Guadalajara,39,PPLA3,3129362
arroyo de san servan,38.85443,-6.45402,Badajoz,4267,PPLA3,2521549
arroyo del ojanco,38.32065,-2.89486,Jaen,2525,PPLA3,2521550
arroyomolinos,39.18567,-6.16172,Caceres,948,PPL,2521544
arroyomolinos,40.26951,-3.91946,Madrid,31396,PPL,3129356
arroyomolinos de la vera,40.05277,-5.85111,Caceres,490,PPLA3,3129355
arroyomolinos de leon,38.01667,-6.41667,Huelva,1009,PPLA3,2521545
arruazu,42.92186,-2.00157,Navarra,101,PPLA3,3129351
arrubal,42.43485,-2.25143,La Rioja,498,PPLA3,3129350
arseguel,42.34998,1.58418,Lleida,85,PPL,6424315
arta,39.69315,3.34979,Illes Balears,7629,PPLA3,2521534
artajona,42.58867,-1.76504,Navarra,1731,PPLA3,3129343
artana,39.89104,-0.25758,Castello,1974,PPLA3,2521528
artazu,42.69228,-1.83954,Navarra,121,PPLA3,3129334
artea,43.12873,-2.79347,Bizkaia,783,ADM3,6362369
arteixo,43.30482,-8.50749,Coruna,30725,PPLA3,3129329
artenara,28.02055,-15.64693,Las Palmas,1242,PPLA3,2521521
artes,41.798,1.95428,Barcelona,5566,PPL,3129326
artesa de lleida,41.55,0.7,Lleida,1507,PPL,3129323
artesa de segre,41.89467,1.04625,Lleida,3759,PPLA3,3129322
artieda,42.58538,-0.98422,Zaragoza,86,PPLA3,3129313
artzentales,43.233,-3.2371,Bizkaia,760,ADM3,6362359
artziniega,43.12145,-3.12972,Araba / Alava,1861,PPL,3129752
